"chr","start","end","width","nCpGs","minFDR","Stouffer","maxdiff","meandiff","overlapping_genes"
"chr16",29961172,29961431,260,2,0.0221440001233038,0.0289128138837751,0.00733018277782513,0.00401252893101106,"TMEM219"
"chr10",4941818,4941941,124,2,0.022146032408925,0.0147630736334064,-0.00717513275075859,-0.00343610193467309,""
"chr20",53513525,53513800,276,3,0.0221470032562188,0.00209123864542761,-0.00326318028326847,-0.00246096192258147,""
"chr9",122125539,122125982,444,3,0.0221489580249003,0.00351467818809742,-0.00433693975155261,-0.00383808441589265,""
"chr8",35862000,35862251,252,2,0.0221530766287194,0.00300271770949402,-0.00646411461622317,-0.00639902635179979,"AC124290.1"
"chr14",96195904,96196097,194,3,0.0221808648053687,0.0232515107436885,-0.00552681502184337,-0.00367277328670044,""
"chr14",25041887,25042152,266,3,0.0222252176098327,0.00346084992652919,-0.0079939029868613,-0.00368847730057956,"STXBP6"
"chr14",78754134,78754314,181,2,0.0222252176098327,0.00333000867372747,-0.00187145871451359,-0.00162581941560512,"NRXN3"
"chr11",694702,695000,299,5,0.0222388022252665,0.002150005067869,-0.00179515977060296,-0.00128876968383646,"EPS8L2, DEAF1"
"chr3",9703685,9704375,691,8,0.0222487531129124,0.00669833708702825,0.00737815340282377,0.00142268140527982,"CPNE9, AC022382.2"
"chr15",85689507,85690005,499,5,0.0222650450841843,0.00323773444720056,-0.00493998519533387,-0.00324983496194551,"AKAP13"
"chr4",13988626,13988826,201,2,0.0222844499428172,0.00307829627682879,-0.00853693353014078,-0.00750196446823662,"LINC01182"
"chr14",104275502,104275835,334,3,0.0223066443855415,0.0042202514200689,0.00684979075792553,0.00622626776406033,"LINC02691"
"chr11",61273414,61273976,563,4,0.0223094478633708,0.00130817305173836,-0.00729543433442096,-0.00648273356376766,"VWCE"
"chr19",9537648,9537673,26,2,0.0223102306882222,0.00405525951418262,0.00579258617723411,0.00478629835763826,"ZNF426"
"chr10",43606048,43606397,350,6,0.0223341757340694,0.00937984869884729,0.0051897520600963,0.00246958166119464,"CAP1P2"
"chr6",30626409,30627085,677,13,0.0223967175743744,0.000458336658485523,0.00242841719995751,0.000113255262491602,"ATAT1"
"chr16",74741980,74742478,499,3,0.0224029850025562,0.0120666423353564,-0.00462263058239063,-0.00293125204584189,"FA2H"
"chr10",34739970,34740109,140,3,0.0224572529681914,0.00212205090725328,-0.00816511204336355,-0.00571249520491251,"PARD3"
"chr5",32585115,32585635,521,10,0.0224687004866055,0.0315002282786203,0.00271886490846352,0.000281370003865421,"SUB1"
"chr5",81233144,81233521,378,8,0.0224772856849778,0.000226800139656561,-0.00696403399116038,-0.00646733463196213,"CKMT2, CKMT2-AS1"
"chr14",61229609,61230227,619,2,0.0224772856849778,0.00272178266653798,-0.0062919610741844,-0.00527657826839392,"PRKCH"
"chr12",53985112,53985709,598,5,0.0224883170356336,0.00243503057362668,0.00448257473743827,0.00252518202716666,"HOXC10, HOXC-AS3"
"chr4",2817666,2818043,378,6,0.0225092100165604,0.00269704790492687,0.00519357118025306,0.00273629881910648,"SH3BP2"
"chr1",162137012,162137042,31,2,0.0225092100165604,0.00294725270305161,-0.00620888529658074,-0.00610792014450674,"NOS1AP"
"chr2",23532095,23532473,379,2,0.0225092100165604,0.00498085759507851,-0.00716565982463743,-0.00625186475608241,"KLHL29"
"chr6",89840593,89840778,186,3,0.0225175372377081,0.00224074995414127,-0.00627311171476191,-0.00470384500898121,"CASP8AP2"
"chr3",9361662,9361840,179,2,0.0225454968018042,0.00350216764597617,-0.00289649978426072,-0.00225487948063606,"SRGAP3, AC026191.1, THUMPD3-AS1"
"chr3",31978676,31978816,141,2,0.0225456330395918,0.00369338379304811,-0.00579701691599141,-0.00421833439469862,"OSBPL10"
"chr1",247453221,247453384,164,2,0.0225746914905348,0.00327774007136278,-0.00737317399416989,-0.00574126974716973,"OR2B11"
"chr12",121958727,121958920,194,4,0.022588016277469,0.00124915902184344,0.00565036390037056,0.00244573213258717,"CFAP251"
"chr15",41116878,41117092,215,3,0.0225955190326138,0.00257921065817028,0.00627774315658839,0.00415172276077132,""
"chr7",33883476,33884016,541,3,0.0225963886016728,0.0212691586429166,-0.00678342282934946,-0.00290792147028958,""
"chr13",33186078,33186556,479,4,0.0225976667416274,0.00187296495368681,-0.00354813526583864,-0.00293062981734024,"STARD13-AS, STARD13"
"chr12",29563825,29563858,34,2,0.0226041919930988,0.00348634534493286,-0.00770629198253337,-0.00574540122448992,"TMTC1"
"chr10",633231,634412,1182,4,0.0226087630346171,0.000648265071647086,-0.00779896612344842,-0.00547536300524672,"DIP2C"
"chr10",79399226,79399615,390,2,0.0226098008825154,0.0043221364410355,-0.00466385993388083,-0.00461242656375917,"AL133481.1, ZCCHC24"
"chr15",30947103,30947191,89,2,0.0226154520890415,0.00275951351916296,-0.00486986430545519,-0.00402221407313088,"MTMR10"
"chr3",100992794,100993501,708,4,0.0226719339667479,0.0010374340171423,-0.00485012660448765,-0.0040824850042198,"ABI3BP"
"chr22",41397051,41397449,399,3,0.0226925057249759,0.00455255424158935,-0.00298856272602303,-0.00227237353313476,"TEF"
"chr12",112907118,112907793,676,2,0.0227311497283827,0.00181160317509411,-0.0097909310877891,-0.00789731554766707,"OAS1, AC004551.1"
"chr12",106582418,106583065,648,13,0.0227320899399677,0.00923205418342941,0.00373173503031703,0.000882697498852839,"RFX4, AC079385.1"
"chr8",56157129,56157658,530,3,0.0227328328608751,0.00178644265752247,0.00368039009699969,0.00130028218566626,""
"chr11",19419429,19419845,417,2,0.0227361057622437,0.0033625028580489,-0.00744902137451362,-0.00534349598281773,"NAV2"
"chr2",102335825,102335959,135,2,0.0227479547313772,0.00237060573149723,-0.00686199012475738,-0.00659159335810909,"IL1RL1, IL18R1"
"chr3",4901962,4902371,410,2,0.0227829428530036,0.00323323137322171,-0.00425610416666972,-0.00423041922238576,"BHLHE40-AS1"
"chr5",150759189,150759643,455,7,0.0227953023502249,0.00452936869350091,0.00606899571341638,0.00203699648277092,""
"chr5",2747808,2748255,448,3,0.0228017219597306,0.0023535333587831,0.00662219117786388,0.00523878677385166,"IRX2"
"chr2",5697797,5697860,64,2,0.0228058517116463,0.00739621567474239,0.00537139206621195,0.00440006690708711,"SOX11, AC010729.2"
"chr11",45900633,45901106,474,2,0.0228135596886434,0.00467285422607222,0.00379473346496754,0.0033310118530907,"MAPK8IP1"
"chr3",129794433,129794584,152,3,0.0228454087354577,0.00338699368287146,-0.00453389272392962,-0.00356667790077994,"TMCC1"
"chr14",100833689,100833923,235,3,0.02287445654671,0.0370250499970986,-0.00701487414553301,-0.0028357401535243,"MEG3"
"chr7",5558016,5558218,203,2,0.0229190554603798,0.108210446114045,-0.00763671207692575,-0.00352227841379283,"ACTB"
"chr2",68121091,68121664,574,3,0.0229201865142031,0.00174743395660555,-0.00625170458015091,-0.00528922802726437,""
"chr2",223054775,223055673,899,2,0.0229216122588834,0.00299944050194445,-0.00820469008944624,-0.0061518756816112,"KCNE4"
"chr11",26721856,26721878,23,2,0.0229474608197788,0.00308706215178846,-0.00667280650464001,-0.00632430814274532,"SLC5A12"
"chr10",71774170,71774581,412,3,0.0229690006284626,0.00282137872779162,-0.00444196415045857,-0.00399627559477363,"CDH23"
"chr15",40405581,40406191,611,9,0.0229841092332384,0.00172494232129075,-0.00141098265216677,-0.000429659769733967,"IVD"
"chr19",33303650,33303840,191,3,0.022987677611144,0.00224789232807094,0.00595108434765453,0.00496887125496758,"CEBPA-DT"
"chr11",96284373,96285180,808,3,0.0229908130072351,0.0057891316121599,-0.00298975667184368,-0.00141283339079502,"MAML2"
"chr3",170766790,170767051,262,2,0.0230009009456689,0.00362545336922324,-0.00734773373981985,-0.00416945501994414,"AC026316.4, SLC7A14-AS1"
"chr1",118985261,118985801,541,4,0.0230090165491925,0.00269043437847519,-0.00859851855545659,-0.00618263766601453,"TBX15"
"chr10",126571058,126571135,78,2,0.0230173601866458,0.00273690555135988,-0.00643233875212815,-0.00577417113186359,"C10orf90"
"chr16",709545,709973,429,3,0.0230698047806811,0.00314606531323334,0.00650776189959868,0.00438407063932003,""
"chr12",131217651,131218004,354,3,0.0230822586330522,0.00192981231791729,-0.00511898505342986,-0.00319982254096724,"LINC01257"
"chr14",93429832,93430214,383,4,0.0230934835206442,0.00650954575108797,0.00579551072807628,0.00275444092762759,"UNC79"
"chr11",7484704,7485424,721,4,0.023122165462903,0.00190781654514224,-0.00653692405202783,-0.0056082012396853,"OLFML1, AC107884.1"
"chr17",73228844,73228910,67,2,0.0231550129141894,0.00392311859314817,-0.00549035548661128,-0.00452205323506917,"FAM104A"
"chr9",75028394,75028724,331,7,0.0231833912108771,0.379418148378542,-0.0031816283459065,-0.000501154739055149,"CARNMT1"
"chr6",30076081,30076482,402,6,0.0232043541672972,0.129959626224004,-0.00619532670699644,-0.00189292034086183,""
"chr7",150566602,150567223,622,2,0.0232158452436217,0.00206667877850457,-0.00705774232843429,-0.00493038398314835,""
"chr13",41306642,41307101,460,2,0.0232260927682586,0.00361529408784924,-0.0056364305935712,-0.00552597667288866,""
"chr18",58864657,58864727,71,2,0.0232283246974335,0.00335142849956223,0.00599836112830879,0.00573749064890835,"ZNF532"
"chr7",22356791,22357381,591,9,0.0232624245621147,0.00268694947110675,0.00421594431315979,0.00212505858232355,"RAPGEF5"
"chr19",10095949,10096772,824,4,0.0232754934912493,0.00328222436939339,0.00732704529241185,0.00359369346477986,"ANGPTL6"
"chr16",66919922,66920370,449,4,0.0232977928255928,0.00673269967219302,0.00613541641862062,0.00405356362591784,""
"chr9",94140067,94140690,624,5,0.023325014338159,0.0104303080234837,-0.00731378614258057,-0.00388351996157702,"AL360020.1"
"chr5",96962877,96963440,564,4,0.0233743832449828,0.00192414308627463,-0.00540883805980909,-0.00434325337437433,"LNPEP"
"chr17",27245268,27245646,379,2,0.0233840188987646,0.00492477836214764,-0.00801975113593782,-0.00574858610956013,""
"chr4",133147437,133147622,186,2,0.0233881721578429,0.285238011291224,0.00264100371618336,0.00134297847111378,"AC105383.1"
"chr9",72952567,72953157,591,4,0.0234092852023022,0.00684425179730546,-0.00540613594121589,-0.00329653815423929,"ALDH1A1"
"chr18",12420863,12421073,211,2,0.0234112659448373,0.00298732501422434,0.00583633704537143,0.00465416190342577,"PRELID3A"
"chr9",113966563,113966656,94,2,0.0234357868068471,0.002787213015967,-0.00529760186902328,-0.00482624698952225,"ZNF618"
"chr18",22172331,22172703,373,5,0.02343611252298,0.00555983211394607,0.0072676500601925,0.00373394753949745,"GATA6"
"chr19",8586150,8586202,53,3,0.0234472438944428,0.00171800211324861,0.0043901182021023,0.00379407801805892,"ADAMTS10"
"chr7",94368219,94368512,294,2,0.0234478660778355,0.00296745200792901,-0.00898539028023078,-0.00680069860784533,"AC002074.1"
"chr21",36156365,36156674,310,4,0.0234789673579484,0.00382870726886286,-0.00152412879927389,-0.000906282358139518,"CBR3-AS1"
"chr12",121687236,121687370,135,2,0.0235055576817524,0.0226436613341142,0.00447535149049528,0.00228838665515237,"AC084018.3"
"chr8",11681277,11681896,620,4,0.0235124476712926,0.00235388761629103,0.00860369216682309,0.00539168069484468,"GATA4"
"chr15",40283155,40283529,375,5,0.0235181392972979,0.00589781357307973,0.00409108300890702,0.00193260680265705,"PLCB2"
"chr16",14549773,14549970,198,2,0.0235344509205959,0.0028360962898734,-0.00702741583545374,-0.00684413655610847,"PARN"
"chr9",13979470,13979769,300,2,0.0235702699390702,0.00632151204324504,-0.00822833498905625,-0.00429520496267242,""
"chr14",89616931,89617236,306,2,0.0235865184232019,0.00835280972676857,-0.00762268888264109,-0.0050963617821971,"FOXN3, AL137230.2"
"chr11",17531555,17531893,339,2,0.0236156009352457,0.00405525951418262,-0.00672869677170686,-0.00540016615580022,"USH1C"
"chr12",6620434,6620552,119,2,0.0236175739726101,0.00828840082591251,0.00822098378559882,0.0058536942458602,"LPAR5"
"chr13",20728938,20729309,372,2,0.0236405872938399,0.00672180311547226,-0.00799096228963435,-0.00517614809681601,"EEF1AKMT1"
"chr12",113464457,113464516,60,2,0.0236555855809081,0.0057089223685441,0.00751588906652032,0.0070989425459968,"LHX5"
"chr14",22847130,22847843,714,3,0.0236575157573081,0.0030770220427963,-0.00452497806266047,-0.00273642141898677,"MMP14"
"chr7",94416413,94416465,53,2,0.0236978005552953,0.00362578408193762,-0.00521276987366905,-0.00298829695124305,"COL1A2"
"chr10",117241416,117241555,140,3,0.0236982195470261,0.0157710074114057,0.00665116449008414,0.002330594103783,"SLC18A2, AL731557.1"
"chr2",65430211,65430747,537,4,0.0237016387538653,0.00156851518999143,0.00502293679659858,0.00398881796242926,"SPRED2"
"chr17",35890642,35890956,315,2,0.0237138063204482,0.00344038515927727,-0.00526814564093314,-0.00436897482780142,""
"chr2",236776915,236777205,291,2,0.0237139780976212,0.00366557623277253,-0.00699376577064204,-0.00550503141757709,""
"chr8",79890694,79890972,279,3,0.0237371189962944,0.00238953881894111,-0.00649934155511307,-0.00580319362867425,""
"chr9",18438650,18439125,476,8,0.023762498377112,0.00161015090224909,-0.00466141408496188,-0.00264483288818486,"ADAMTSL1"
"chr18",31101726,31102171,446,3,0.0237779836702223,0.0198966915192308,0.00103208797443676,0.000632735598786418,"DSCAS, DSC2"
"chr1",37764401,37764572,172,3,0.0237795127224211,0.00326152869610945,0.00564979304672679,0.00301146590565186,"EPHA10"
"chr6",14655885,14656150,266,2,0.0238219091346074,0.00430900584923761,-0.00681984192840721,-0.00587599565855328,""
"chr4",107283576,107283944,369,4,0.0238235135078432,0.0012739322525994,-0.00576971674703855,-0.00507880345961957,"AC104663.1, DKK2"
"chr16",74775065,74775644,580,4,0.0238353174694915,0.00247589428120923,0.00608119772972873,0.00193715103777944,""
"chr6",33311786,33311889,104,3,0.023862278874126,0.00161150979699619,-0.00558269741129291,-0.00469875351969445,"TAPBP"
"chr19",17333590,17333730,141,3,0.0238771086118481,0.00272950866951797,0.00566095488998757,0.0040308908767834,"ANO8"
"chr1",47031093,47031608,516,2,0.023888117541232,0.00245222479640758,-0.00700474300688624,-0.00629559909698251,"CYP4X1"
"chr17",59642321,59643182,862,2,0.0239056932273422,0.00133777466528424,-0.0071695873478036,-0.00576476048601115,"CLTC"
"chr1",115837695,115838393,699,6,0.0239187899699293,0.183983742125262,0.00850794366079643,0.00237356112925795,"NHLH2"
"chr11",66569240,66569644,405,3,0.023963663478012,0.00225245401644343,0.0050587037902942,0.00287588119559426,""
"chr11",26188358,26188538,181,2,0.023963663478012,0.097182478106396,-0.00656883903703628,-0.00323367759214068,""
"chr16",28866338,28866560,223,2,0.0239929764974299,0.0065686131676641,0.00492030868317426,0.00283524480629102,"AC009093.11, SH2B1"
"chr15",71692345,71692751,407,2,0.0239942877217913,0.00345038917105442,-0.0061249559696089,-0.00579213210220672,"THSD4"
"chr20",57532185,57532191,7,2,0.024000029410582,0.00231396395545618,-0.00616929402846481,-0.0059832159717997,""
"chr7",38831473,38831592,120,2,0.0240113090815799,0.00283397977608514,-0.00573341812326481,-0.00549570500141268,"VPS41"
"chr2",568198,568406,209,3,0.0240392687160017,0.0020737148947666,-0.00898943240759481,-0.00801161470053632,"AC093326.1"
"chr6",12001336,12001414,79,3,0.0240557013547403,0.00363990747328519,-0.00720438975385037,-0.00371956477379186,""
"chr11",1571326,1571445,120,3,0.0240769418470514,0.00218642476214558,0.00532668643155531,0.00344586296195301,"KRTAP5-AS1, DUSP8"
"chr18",2985954,2986174,221,2,0.0240812853049047,0.00622482089625549,-0.0052694102724497,-0.00334901038498367,"LPIN2"
"chr9",26892474,26892921,448,9,0.0240969442759943,0.00389270919472557,-0.000853390549889056,-0.000418115691212858,"CAAP1"
"chr9",34263023,34263429,407,2,0.0240997108721383,0.00267827898439438,-0.00533333484963985,-0.00314453667443547,"KIF24"
"chr3",149449455,149450014,560,2,0.0241000644204768,0.00269749100220888,-0.00726814634959433,-0.00601991359067215,""
"chr10",75776803,75777114,312,2,0.0241032514036979,0.00316914698198108,-0.00700993110963963,-0.00653028270126505,"LRMDA"
"chr19",14085770,14085991,222,5,0.0241483561317292,0.00372046717554799,-0.0056932600631037,-0.00413469089558579,"C19orf67"
"chr9",1459983,1460439,457,2,0.0241609021184846,0.00357159105812964,-0.00602101460210149,-0.00476364540994371,""
"chr12",25251869,25252151,283,2,0.0241617881486476,0.00509933969725104,0.00466286789108073,0.00442334216039532,""
"chr3",26622060,26622135,76,3,0.0241758421506819,0.00261807908495093,0.00631772605517655,0.00442143928071107,"AC099754.1"
"chr20",6054048,6054242,195,2,0.0242125621137159,0.00283084779360027,-0.00582980680470143,-0.00565499150002314,"LRRN4"
"chr2",216741079,216741388,310,2,0.0242602514818115,0.0029069434596239,-0.00636735061924903,-0.00539266246533983,"AC007563.2"
"chr5",172904730,172904794,65,2,0.0242602514818115,0.00295245752071727,-0.0069620835984635,-0.00665515502955549,"ERGIC1"
"chr1",203316375,203316634,260,2,0.0242700270938795,0.00592233202883093,-0.00226751421880934,-0.000891450629110385,""
"chr2",46812336,46812982,647,4,0.0243015263388671,0.0040954782700293,-0.00613168838244518,-0.00481032582176126,"LINC01118"
"chr11",122157295,122157338,44,2,0.0243185109628932,0.002787213015967,-0.0070721193993106,-0.00627078130306033,"MIR100HG"
"chr3",101827540,101828015,476,11,0.0243344161599553,0.000590272969576557,-0.00670700306077285,-0.00259656969260124,"NXPE3, NFKBIZ"
"chr11",65642289,65642655,367,5,0.024389204685631,0.00182720904087681,0.00841087770555326,0.0043616066109347,"SIPA1"
"chr20",59495915,59496098,184,3,0.0244354887713016,0.129139100730625,0.00175144680148563,0.000499169446576929,""
"chr1",9128629,9128888,260,3,0.0244358697660487,0.00290695449907377,0.00643691307242944,0.00547322599864304,"GPR157"
"chr1",168261648,168261768,121,2,0.0244376493019239,0.00287997957052713,-0.00751384467719034,-0.00661760688866739,""
"chr7",2309970,2310056,87,2,0.0244471956361075,0.00379388678033267,0.00397668786058766,0.00315920592353886,"SNX8"
